video,prompt
WEB360_100969.mp4,"The output is: a blurry photo of a small boat floating on a large body of water, with a lush green hillside in the background"
WEB360_100970.mp4,"an aerial and panoramic view of a lush green field with trees, a grassy hill, a boat on a body of water"
WEB360_100971.mp4,an aerial and panoramic view of a body of water with a mountain in the background and the airpano logo.
WEB360_100972.mp4,"a blurry photo of a man riding a boat traveling down a body of water, the water includes a lake and a river next to a lush green hillside."
WEB360_100973.mp4,"a couple of people riding on a speed boat speeding across a body of water under a cloudy sky, with an island in the middle of the water."
WEB360_100974.mp4,"a wide open field with a river running through it, a lake, mountains in the background, a large body of water surrounded by lush greenery, viewed from an aerial perspective."
WEB360_100975.mp4,"a panoramic view of a wide open field with a river running through it, the field includes a lake in the distance, mountains in the distance, and a lush green forest."
WEB360_100976.mp4,"an aerial view of a large body of water, a green field with a mountain in the distance, and a river running through a lush green field."
WEB360_100977.mp4,a panoramic and aerial view of a wide open field with a river running through it and a large body of water sitting next to it.
WEB360_100978.mp4,"an aerial view of a lush green countryside with a river running through it and a lake in the middle, the scenery includes a boat and a grassy area."
WEB360_100979.mp4,an aerial and panoramic view of a large body of water including the ocean and land.
WEB360_100980.mp4,"an aerial view of a beach, the ocean, and a desert with sparse trees, also includes a blurry photo of a body of water."
WEB360_100981.mp4,"an aerial view of a group of people riding horses across a wide open grassy field, the field with trees and a dirt road running through it."
WEB360_100982.mp4,"a panoramic and aerial view of a lake with a boat in the water, a beach, a farm near the body of water, and a dirt road on the farm."
WEB360_100983.mp4,"a blurry view of the sun rising over a mountain surrounded by a body of water, sky and clouds."
WEB360_100984.mp4,"a blurry photo of a small island and two boats floating in the middle of a large lake, the lake with a sky background."
WEB360_100985.mp4,"a person walking on a dirt road near a body of water, a person riding a skateboard on a dirt hill, with the sun setting behind a group of pillars on top of the field."
WEB360_100986.mp4,"an aerial view of a man standing next to a fire on top of a grassy field, with a sunset in the background."
WEB360_100987.mp4,"a view from the top of a mountain, featuring the ocean, the body of water, and the setting sun over the ocean."
WEB360_100988.mp4,"an aerial view from a plane flying above the clouds, overlooking a cliff, a body of water, and the ocean, with a blurry view of the sky."
WEB360_100989.mp4,"a panoramic and aerial view of a barren landscape at sunset, which includes a lake, mountains, and a mountain with snow on the ground."
WEB360_100990.mp4,"a panoramic view of a snow covered field with a lake, a boat in the distance, a mountain in the background, and trees and a hill."
WEB360_100991.mp4,"a panoramic and aerial view of a lake at sunset, the scene includes a snow covered field, and is surrounded by mountains"
WEB360_100992.mp4,"a panoramic aerial view of a lake at sunset, the lake is surrounded by mountains"
WEB360_100993.mp4,"a panoramic and aerial view of a lake at sunset, surrounded by mountains and a body of water."
WEB360_100994.mp4,an aerial view of a city at night.
WEB360_100995.mp4,"an aerial view of the Las Vegas city at night, the city including an airport and the Las Vegas strip."
WEB360_100996.mp4,"The output would be: an aerial view of a city at night, the view captured from the top of a building."
WEB360_100997.mp4,"a panoramic view of a city at night from the top of a building, the city observed in aerial view"
WEB360_100998.mp4,a panoramic aerial view of a city at night from the top of a building.
WEB360_100999.mp4,"a night view of the Las Vegas strip, including the Planet Hollywood hotel and casino, lit up and seen from the top of a skyscraper."
WEB360_101000.mp4,an aerial view of the Las Vegas strip lit up at night
WEB360_101001.mp4,"a night view of the Las Vegas strip, including a ferris wheel in the distance, as seen from an aerial perspective."
WEB360_101002.mp4,"an aerial view of the Las Vegas strip at night, the city view captured from the top of a building with the lights on."
WEB360_101003.mp4,an aerial view of a city at night from the top of a building.
WEB360_101004.mp4,an aerial view of a city at night.
WEB360_101005.mp4,"a panoramic view of a city with a river, the city features a tall building with people standing on top and a ferris wheel with people riding on top, also there is a view of the ocean as seen from a plane."
WEB360_101006.mp4,"a city street filled with lots of traffic and a red and white double decker bus driving down it, next to tall buildings with groups of people walking, including a large group crossing a bridge."
WEB360_101007.mp4,"a view of a street with cars, a woman in a purple jacket taking a picture, a man standing on a bridge next to a river, all of these with a clock tower in the background."
WEB360_101008.mp4,"a panorama of a street with a woman riding a skateboard, a man in a kilt playing a bagpipe on a bridge, a group of people walking across the same bridge, and a river with a ferris wheel in the background."
WEB360_101009.mp4,"a boat traveling down a river next to a tall building and a bridge, with a crowd of people standing by a metal fence and a group of people sitting on a bench."
WEB360_101010.mp4,"a group of people riding and walking on a bridge over a body of water, the scene including a bus driving over the bridge, people on the back of a boat, and a tall tower next to the bridge."
WEB360_101011.mp4,"a boat traveling down a river next to a bridge and a tall building, with a group of people sitting on top of the boat and a crowd of people waiting for a train."
WEB360_101012.mp4,"a panoramic view of a city with a castle, a street with a crowd of people walking next to tall buildings, a field with a fence and a building in the background, and a large group of people walking around an airport."
WEB360_101013.mp4,"a group of people walking and riding motorcycles across a stone walkway and down a street next to tall buildings, with a person sitting on the ground in a courtyard."
WEB360_101014.mp4,"a blurry photo of a group of people walking and riding bicycles on a city street with cars parked on the side of the road, next to a tall building."
WEB360_101015.mp4,"a blurry photo of a city with a large building featuring a clock tower, streets filled with cars and pedestrians, and a woman walking down a sidewalk next to a tree."
WEB360_101016.mp4,"a computer generated image of a large building with a clock on it, including a man standing in a doorway and another man standing in front of a window with the words airpano on it."
WEB360_101017.mp4,"a large grassy field on a street, with a person riding a bike, and flags flying in the air, captured as a 3D image and a blurry photo."
